imei,total_km,total_duration_min,n_points,n_trips,meaningful_trip_cnt,meaningful_trip_ratio,harsh_brake_cnt,harsh_accel_cnt,severe_brake_cnt,speeding_cnt,harsh_brake_per_km,harsh_accel_per_km,speeding_per_km,km_per_hour,harsh_brake_per_hour,harsh_accel_per_hour,speeding_per_hour,night_ratio,avg_speed,avg_speed_moving,speed_p95_kmh,accel_p95,brake_p95,decel_kmhps_p95,mean_trip_dist_km,mean_trip_duration_min,mean_moving_share
2d04f3257b61632c5cfb9fa3a915b7744639ba47eb6c227fe674e1ddb1a0f49e,22.062777777777775,91.35,940,13,9,0.6923076923076923,0,0,0,0,0.0,0.0,0.0,14.491151249771939,0.0,0.0,0.0,0.07692307692307693,8.230835867621286,12.081391892842952,22.757692307692295,0.4207692307692304,0.44561965811965776,1.6042307692307682,1.697136752136752,7.026923076923077,0.45549235009674116
2db24fe5faf37f703ae823b5c4b6f95652132882988dd30a765afc7577830ad2,14.764444444444443,49.3,547,4,4,1.0,1,1,0,0,0.06773028296207105,0.06773028296207105,0.0,17.96889790398918,1.2170385395537526,1.2170385395537526,0.0,0.0,23.318468845672975,27.314637270446802,47.849999999999994,0.7482638888888885,0.8210648148148145,2.9558333333333326,3.691111111111111,12.325,0.8436051118924047
2ee6cd75180730d5f6281a32e1f37a449fc629b058d4c7b92ab55aebe8ceb232,4.1211111111111105,28.166666666666668,262,8,3,0.375,0,0,0,0,0.0,0.0,0.0,8.77869822485207,0.0,0.0,0.0,0.25,4.291909814323607,5.986750723439438,12.743749999999999,0.27256944444444436,0.35870949074074066,1.2913541666666664,0.5151388888888888,3.5208333333333335,0.3950928381962865
306e88ee61a9b16bf2870bfc77fc912b491e894faf0e809ca36f6e49c06c09a7,0.0,0.0,3,3,0,0.0,0,0,0,0,,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
30a521f084c67f5da4acf52a38d89e47aac603ef244b60248192cbc3c62bef59,64.56094907407407,78.58333333333334,1278,5,5,1.0,1,1,0,0,0.015489239460415133,0.015489239460415133,0.0,49.29361965358783,0.7635206786850476,0.7635206786850476,0.0,0.0,35.72288751493981,36.25151671706914,59.55666666666666,0.6611111111111103,0.6838624338624331,2.4619047619047603,12.912189814814814,15.716666666666669,0.9558875433282935
310a35ea501352b85cd734296fd50ad55e56772a1c7253dfaba98036f3ca3b43,29.444444444444443,82.21666666666667,720,21,13,0.6190476190476191,1,0,0,0,0.033962264150943396,0.0,0.0,21.487938374214473,0.7297790391242652,0.0,0.0,0.14285714285714285,12.69274200483936,15.589500710321515,31.571428571428573,0.40164241622574937,0.5328593474426805,1.9182936507936497,1.402116402116402,3.9150793650793654,0.5471477873088858
310bb625842152a178d47fa0b649f3e0f7c27904e1569e06955145cc878dfc4f,16.320277777777775,29.483333333333334,334,8,5,0.625,0,0,0,0,0.0,0.0,0.0,33.21254946297342,0.0,0.0,0.0,0.125,17.353156962864936,18.818872228883478,33.36249999999999,0.3210069444444441,0.45706018518518465,1.6454166666666648,2.040034722222222,3.685416666666667,0.5863291240577913
315a8b3a96aca3e0f265a8ab0dc1a6b918147328cc5fcee774edd1a71380b462,3.576666666666666,16.633333333333333,196,1,1,1.0,0,1,0,0,0.0,0.2795899347623486,0.0,12.901803607214427,0.0,3.6072144288577155,0.0,0.0,12.831632653061224,16.54605263157895,35.5,0.7916666666666666,0.8333333333333333,3.0,3.576666666666666,16.633333333333333,0.7755102040816326
320a37954bc8e29acfef7dde3aa0f224e4cd91a0c087236d1196040204a744a2,0.0,0.0,9,9,0,0.0,0,0,0,0,,,,,,,,0.4444444444444444,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
321991cb6f996bef2964ffa0dab0af4efd3105753ea4b2c77d5f38252c90f85d,67.12694444444443,161.86666666666667,1633,15,7,0.4666666666666667,5,1,0,0,0.07448573805021168,0.014897147610042336,0.0,24.882310543657326,1.8533772652388796,0.3706754530477759,0.0,0.26666666666666666,11.759493029103913,16.015721020522342,28.66,0.3714660493827159,0.3987654320987652,1.4355555555555548,4.475129629629629,10.791111111111112,0.40742105906201487
32cb9e70c552790169e64ebae6e5b401fc245230006c3eb2b54c35f823b88857,4.985555555555556,14.483333333333333,157,13,3,0.23076923076923078,0,0,0,0,0.0,0.0,0.0,20.653624856156505,0.0,0.0,0.0,0.23076923076923078,5.348070432644584,6.5844682639764605,11.453846153846152,0.16666666666666652,0.23570411070411057,0.848534798534798,0.3835042735042735,1.1141025641025641,0.400459675325667
3310edfac9a98cb7ce0598449d5ae50b2934e4d258258f314beb2fab16ce82c9,0.0,0.0,7,7,0,0.0,0,0,0,0,,,,,,,,0.14285714285714285,2.7142857142857144,2.7142857142857144,2.7142857142857144,0.0,0.0,0.0,0.0,0.0,0.7142857142857143
341e2e5d92be2f8b6cee335abf5992144565c4846e3b87f1603ebba2795150ef,16.80527777777778,23.416666666666668,271,3,1,0.3333333333333333,0,0,0,0,0.0,0.0,0.0,43.05978647686833,0.0,0.0,0.0,1.0,14.22552664188352,14.889753566796367,28.066666666666663,0.21481481481481468,0.20648148148148146,0.7433333333333333,5.60175925925926,7.805555555555556,0.3184634448574969
34f0e2f7d3a9bd760baadd4d3099a95cb34b1047e3df2672664c48d68ff2fef9,49.351527777777775,130.26666666666665,1371,11,8,0.7272727272727273,2,1,0,0,0.04052559444574214,0.02026279722287107,0.0,22.73100051177073,0.9211873080859776,0.4605936540429888,0.0,0.0,14.391723900811956,17.268902979874152,32.00909090909091,0.4025533108866441,0.4069627478718388,1.4650658923386195,4.486502525252525,11.842424242424242,0.5752323251022946
3506800a30ccfda67c0b4920df98f8aa1c0a123f44c35026c7663c433861d890,8.52625,14.466666666666667,129,14,1,0.07142857142857142,0,0,0,0,0.0,0.0,0.0,35.36232718894009,0.0,0.0,0.0,0.42857142857142855,2.199199507389163,2.384178905206942,5.642857142857143,0.037202380952380945,0.0496031746031746,0.17857142857142858,0.609017857142857,1.0333333333333334,0.06588669950738917
358ac7673a3c7a227f3b1f8291c9c65ebd18d38f02a0c273b912be0ffeac6210,0.0,0.0,11,11,0,0.0,0,0,0,0,,,,,,,,0.36363636363636365,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453
37a197a4a78796f6fd7a78dcfca95caa77b8ee3c45a17ed8a7f1a1adbc928d14,30.02361111111111,55.199999999999996,507,14,4,0.2857142857142857,0,0,0,0,0.0,0.0,0.0,32.63435990338164,0.0,0.0,0.0,0.14285714285714285,8.288850591836518,10.183556456770743,17.942857142857143,0.14206349206349203,0.16005291005291003,0.576190476190476,2.1445436507936506,3.9428571428571426,0.20959383121889705
397edfa1e0294470c07223144d5a848a0e2c65b7a15997f74385e62c131343ce,0.991111111111111,8.333333333333334,63,11,2,0.18181818181818182,0,0,0,0,0.0,0.0,0.0,7.135999999999999,0.0,0.0,0.0,0.2727272727272727,2.161483253588517,2.8363636363636364,4.868181818181818,0.08636363636363635,0.11161616161616154,0.40181818181818163,0.0901010101010101,0.7575757575757577,0.3848684210526315
3a6189f58a9447b5221f61d0e2f7b098b4ca0e1d05c2333382f00040cbd76ee2,0.0,0.0,5,5,0,0.0,0,0,0,0,,,,,,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2
3a6221015855a35edcd1cb8d797cf70a1c8929c2a6dd6e17725366cdfac8e464,10.271666666666665,41.333333333333336,498,8,3,0.375,1,2,0,0,0.09735518416355672,0.19471036832711344,0.0,14.91048387096774,1.4516129032258065,2.903225806451613,0.0,0.0,5.905235444380181,9.55177481914059,19.706249999999986,0.2712384259259256,0.3800925925925922,1.3683333333333318,1.283958333333333,5.166666666666667,0.23158858685174474
3a64f855f585e9c2cd497605dd1172c761cd349b0c43a5495686929849c97933,0.0,0.0,4,4,0,0.0,0,0,0,0,,,,,,,,0.25,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5
3aeaf6e4baf0dc3c7bd36d4fe698498bb034a099d2853dbfced5be1f7d3515f3,22.032777777777778,78.23333333333333,828,9,4,0.4444444444444444,0,1,0,0,0.0,0.04538692352303386,0.0,16.89774179804005,0.0,0.7669365146996165,0.0,0.0,7.157540452619019,9.207127681882861,17.077777777777776,0.24974279835390945,0.29233539094650185,1.0524074074074068,2.4480864197530865,8.692592592592593,0.465800355735381
3b0e9fa586008a2bc46bd5a5d4160b7e86c1017214c5b6a34b7e2b2d5d194982,0.0,0.0,1,1,0,0.0,0,0,0,0,,,,,,,,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
3b6d0ef837db0fae9424344b125b0d480882e1955570623b102fc1ac204ba333,2.725833333333333,6.55,91,16,2,0.125,0,0,0,0,0.0,0.0,0.0,24.96946564885496,0.0,0.0,0.0,0.3125,3.1802638319672134,3.5473557692307693,5.515625,0.13541666666666666,0.16493055555555552,0.59375,0.17036458333333332,0.409375,0.29937243852459017
3c6ed31f1b7b8f50dfbd802de18d7ee730564cfab1ea0a47fbd5486cecb57515,23.469722222222224,95.6,949,14,11,0.7857142857142857,0,0,0,0,0.0,0.0,0.0,14.72995118549512,0.0,0.0,0.0,0.5,13.437420918929984,19.08009388831341,35.15,0.5987268518518515,0.5569113756613755,2.004880952380952,1.6764087301587303,6.828571428571428,0.5449486224698331
3c7df6c8ec2e23d3f085f4f20d492eb44e144136a7ae0767a4450411f6397e57,3.4463888888888885,13.649999999999999,133,3,3,1.0,0,0,0,0,0.0,0.0,0.0,15.148962148962148,0.0,0.0,0.0,0.0,13.975560199698132,17.75191871620443,31.066666666666663,0.5500841750841751,0.6453703703703701,2.323333333333333,1.148796296296296,4.55,0.7664576802507836
3d35ecb52a5ae0221dfcbf65bfe9abb86950e2745e7ed579706fd32791c54b24,0.0,0.0,1,1,0,0.0,0,0,0,0,,,,,,,,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
3dc787fed711fb285a301b56d91005558e95ba015bb745342cefd0e958b81e26,8.628194444444443,9.083333333333332,113,6,2,0.3333333333333333,0,0,0,0,0.0,0.0,0.0,56.99357798165137,0.0,0.0,0.0,0.16666666666666666,21.33470464135021,22.573994252873565,34.86666666666667,0.1969907407407406,0.3474922839506167,1.2509722222222202,1.4380324074074071,1.5138888888888886,0.6463431786216597
3eeed9d646ee0c57afa2255e9d813575eb77135a815019488aaeb503687c8a27,2.1177777777777775,6.066666666666666,65,3,1,0.3333333333333333,0,1,0,0,0.0,0.47219307450157405,0.0,20.94505494505494,0.0,9.89010989010989,0.0,0.0,9.619047619047619,10.180790960451978,17.933333333333334,0.4314814814814813,0.36481481481481465,1.313333333333333,0.7059259259259258,2.022222222222222,0.978835978835979
3ef7957de4dbd5a9e31aa9d6fb2c07d2bc51f7bb10b274387e38ef9e5ffa3ddf,19.670555555555556,23.466666666666665,261,4,1,0.25,0,0,0,0,0.0,0.0,0.0,50.29403409090909,0.0,0.0,0.0,0.75,12.176356589147288,12.809183673469388,25.5,0.1508101851851851,0.18055555555555552,0.65,4.917638888888889,5.866666666666666,0.4874031007751938
3f5a831d794b78ff549b425475c31cad57a6dd246e9134f9e4eac05ff112b491,5.191388888888889,10.983333333333334,130,3,2,0.6666666666666666,0,0,0,0,0.0,0.0,0.0,28.35963581183611,0.0,0.0,0.0,0.0,19.410976594027442,21.8,37.4,0.4935185185185184,0.5143518518518516,1.8516666666666666,1.7304629629629629,3.6611111111111114,0.5678773204196933
40d8d8a67ce1a44a3c8a2924f26348b8548b3cfddb8e474fcb3a8c63a80d3a5a,50.579166666666666,38.81666666666667,449,4,1,0.25,0,0,0,0,0.0,0.0,0.0,78.18162301416916,0.0,0.0,0.0,1.0,20.12780269058296,20.34750566893424,28.5,0.13599537037037038,0.125,0.45,12.644791666666666,9.704166666666667,0.4971973094170403
410180fbeaff1e0214007812c59ca2a855602e0c3ed52e4e7127d6276165c560,68.44583333333333,100.98333333333333,1038,12,7,0.5833333333333334,0,0,0,0,0.0,0.0,0.0,40.667601914507344,0.0,0.0,0.0,0.16666666666666666,21.909454365921903,25.543943193576542,43.23333333333333,0.4548996913580245,0.49024590713902266,1.7648852657004817,5.703819444444444,8.415277777777778,0.5090969299433775
416b422d41705c68932702a9b701691cb884e4944c02ae59e8cecfc47fdd9690,11.426944444444445,26.583333333333336,270,13,2,0.15384615384615385,0,0,0,0,0.0,0.0,0.0,25.791222570532913,0.0,0.0,0.0,0.0918992511912866,4.791978670297254,5.429891023591055,9.053846153846154,0.1123219373219373,0.11353276353276352,0.40871794871794864,0.8789957264957265,2.044871794871795,0.13519211859919825
4191e445af74cba112cf9b990ea4cec6bb2bb56ccb0f55fb7f99f299949c3218,74.10444444444443,74.53333333333333,747,13,5,0.38461538461538464,0,0,0,0,0.0,0.0,0.0,59.65474060822897,0.0,0.0,0.0,0.07692307692307693,16.29558987997305,17.827817923352914,25.99230769230769,0.24403490028490024,0.21118233618233617,0.7602564102564102,5.700341880341879,5.733333333333333,0.37907749029635524
41c1f495cb46015d5e94c5a5d45eea949a3b488c92fe6784030013cdb9346546,0.0,0.08333333333333333,11,10,0,0.0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.4,0.75,1.1,1.065,0.0,0.03694444444444444,0.13299999999999998,0.0,0.008333333333333333,0.45
43a41d49c4ae5e2cd4b22f7afc22d7e3b1ef72a808c9361d337e4c6072dc70e7,0.9888888888888888,7.266666666666667,90,7,1,0.14285714285714285,0,0,0,0,0.0,0.0,0.0,8.165137614678898,0.0,0.0,0.0,0.2857142857142857,5.707482993197279,6.559523809523809,8.142857142857142,0.10992063492063488,0.08730158730158731,0.31428571428571433,0.14126984126984127,1.0380952380952382,0.5102040816326531
43db939f61e58e642073f69819fdc866d70748a256135b6e229dd1aa84ec8df8,31.275555555555552,78.5,793,8,4,0.5,1,0,0,0,0.031973852493960495,0.0,0.0,23.904883227176217,0.7643312101910827,0.0,0.0,0.0,12.429484434061603,15.438930122039402,26.75,0.25578703703703703,0.2782407407407408,1.0016666666666667,3.909444444444444,9.8125,0.3693795334684466
4406bb194d59ee3a3810e929735a5e7940f69c208eabc0603f4c9a91c3e2b75f,16.219444444444445,69.41666666666667,760,6,3,0.5,0,0,0,0,0.0,0.0,0.0,14.019207683073228,0.0,0.0,0.0,0.16666666666666666,8.172111875053051,11.737253330012402,20.649999999999995,0.38333333333333347,0.3884645061728394,1.3984722222222221,2.703240740740741,11.569444444444445,0.49270435446906036
4553d9584737d14780594b0755e0472243fca839eebbef7933dd27088137f2b2,23.364444444444445,64.55,692,9,4,0.4444444444444444,0,0,0,0,0.0,0.0,0.0,21.71753162922799,0.0,0.0,0.0,0.0,10.384395222043729,14.42976393379619,28.72222222222222,0.42006172839506145,0.3447530864197527,1.24111111111111,2.5960493827160493,7.172222222222222,0.3335924050122117
45e1e72691880354bac2f63a9277b1d647c7fff65bfd75c7e4ea8f782168d731,2.7266666666666666,10.533333333333333,126,10,2,0.2,0,0,0,0,0.0,0.0,0.0,15.531645569620252,0.0,0.0,0.0,0.3,3.9966679581557534,6.735185185185185,9.639999999999999,0.10111111111111104,0.1499999999999998,0.5399999999999994,0.27266666666666667,1.0533333333333332,0.3813638124757846
4601344c6628df46d61fbbfeb563bb68fa7a9bd781dc847f62f1932b41bbd03a,48.92847222222222,53.93333333333333,512,8,1,0.125,3,1,0,0,0.06131399293185915,0.02043799764395305,0.0,54.43216934487021,3.3374536464771323,1.112484548825711,0.0,0.5,9.01500496031746,9.600508565310491,18.75,0.11684027777777747,0.12890624999999964,0.46406249999999893,6.116059027777777,6.741666666666666,0.4908234126984127
462cb427e996d58e51ff94c8b8b0a6036abbda7d4394aa9ecc283e3ac5eb183b,2.2458333333333336,11.666666666666666,136,4,2,0.5,0,0,0,0,0.0,0.0,0.0,11.55,0.0,0.0,0.0,0.0,5.653164556962025,8.21359458151911,15.0,0.24722222222222212,0.27656250000000004,0.995625,0.5614583333333334,2.9166666666666665,0.344994246260069
467c5bbcef787e54060ec32c4b280d02ec97d0ba4dfadc1c4bf6f8f597f2d1a2,68.96,100.86666666666667,1116,8,2,0.25,1,2,0,0,0.014501160092807426,0.02900232018561485,0.0,41.020489094514204,0.5948446794448116,1.1896893588896231,0.0,0.0,8.618606321839081,9.651127299720539,21.693749999999977,0.1737847222222222,0.18967013888888873,0.6828124999999996,8.62,12.608333333333334,0.2269037356321839
47401e75c7653f45e250759c977bd2d0a924b11e654467c7a32a77937a7c6f3e,17.32375,93.95,839,14,11,0.7857142857142857,2,3,0,0,0.11544844505375568,0.17317266758063352,0.0,11.063597658328899,1.2772751463544438,1.9159127195316656,0.0,0.0,10.888802610648257,17.015176088343125,33.675,0.6359457671957669,0.7490104802604799,2.696437728937728,1.2374107142857143,6.710714285714286,0.506052256487692
47f1e0be468e0dda921456ce42b00d960a87eba168d05d6082465b4d5baf0e68,134.83277777777778,115.3,1099,8,4,0.5,0,0,0,0,0.0,0.0,0.0,70.16449840994507,0.0,0.0,0.0,0.0,31.49476528746324,33.62129860765196,46.75,0.33188657407407385,0.35416666666666663,1.275,16.854097222222222,14.4125,0.4671309716260228
48879ff7146aa5b2bae8e6a3736d46e9e9715232c2426bd91902ebd88c823c5f,12.198333333333334,20.783333333333335,248,11,1,0.09090909090909091,0,0,0,0,0.0,0.0,0.0,35.21571772253408,0.0,0.0,0.0,0.18181818181818182,3.487012987012987,5.6223776223776225,9.431818181818171,0.07575757575757575,0.067171717171717,0.241818181818181,1.1089393939393941,1.8893939393939396,0.1455309396485867
48acbf35c433c9d3090f3df885f1eb6c0d380bc613bbe661a71900e2099c78df,0.0,0.0,4,4,0,0.0,0,0,0,0,,,,,,,,0.5,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25
4accb28eb5ae1c9e642800e77268c217248916c4027b1b00531a9fdb4214d94e,0.0,0.0,7,7,0,0.0,0,0,0,0,,,,,,,,0.14285714285714285,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.5714285714285714
4b4ee287553d2fc501d8ea735289f6dd802c71cb1ccc5a8bd2de965ad8742dfb,2.1041666666666665,16.933333333333334,200,8,2,0.25,0,0,0,0,0.0,0.0,0.0,7.455708661417323,0.0,0.0,0.0,0.375,1.9668633078231292,3.081181693989071,5.375,0.1154513888888889,0.11412037037037034,0.4108333333333332,0.2630208333333333,2.1166666666666667,0.2809576955782313
4bef4370f26ac95c8223cd5d2a49181063d381740480da9d6151ad70f5e83b02,32.97222222222222,33.38333333333333,371,1,1,1.0,0,0,0,0,0.0,0.0,0.0,59.26110833749375,0.0,0.0,0.0,0.0,59.74123989218329,65.57396449704142,107.0,0.7824074074074074,0.9444444444444443,3.4,32.97222222222222,33.38333333333333,0.9110512129380054
4c90239012a69f4d6df57bba9bfa685ce3555eb1a440f0b53094a98a71c1081e,233.465,430.81666666666666,1309,14,5,0.35714285714285715,2,1,0,0,0.008566594564495749,0.0042832972822478745,0.0,32.51475879144261,0.2785407559286626,0.1392703779643313,0.0,0.35714285714285715,15.720482978876786,18.656639001949827,30.61785714285714,0.25882936507936516,0.24980158730158716,0.8992857142857137,16.67607142857143,30.77261904761905,0.29507666123203746
4d8fc6a839bd616d98918ceaaa00ac3f23d896fc3e3b77f5470fec46d3eeaa3e,78.22999999999999,210.28333333333333,2205,12,10,0.8333333333333334,0,3,0,0,0.0,0.03834845967020325,0.0,22.3213125148609,0.0,0.8559879527621463,0.0,0.0,12.21800010870424,15.12482382089833,31.19166666666666,0.49837962962962945,0.5265046296296294,1.895416666666666,6.519166666666666,17.523611111111112,0.636083963196877
4e16cd77517e3535ac4bac166ace361b71bda15e8557333dc8db519b28ee10e1,47.84861111111111,37.93333333333333,361,1,1,1.0,2,0,0,0,0.041798496415198394,0.0,0.0,75.68321616871705,3.163444639718805,0.0,0.0,0.0,78.28531855955679,79.60845070422535,131.0,0.6944444444444446,0.7222222222222221,2.6,47.84861111111111,37.93333333333333,0.9833795013850416
4e8aede967407b573d29179a8f158156dc6d44d45f56fbae56d755e1520c376d,22.97625,48.35,517,19,6,0.3157894736842105,1,0,0,0,0.04352320330776345,0.0,0.0,28.5124095139607,1.2409513960703205,0.0,0.0,0.3157894736842105,10.286044243906094,11.940198422420513,20.986842105263158,0.39415204678362575,0.4176147439305334,1.5034130781499204,1.2092763157894737,2.544736842105263,0.30864266709155186
4f80c999834c72beb1f9c1fd82e9f7d73911432bdea9795166b5d0dc25180625,32.77055555555555,82.35,869,17,9,0.5294117647058824,0,0,0,0,0.0,0.0,0.0,23.876543209876544,0.0,0.0,0.0,0.11764705882352941,7.910777044895682,9.950976234244624,15.74705882352941,0.22508169934640518,0.1852124183006535,0.6667647058823526,1.9276797385620914,4.844117647058823,0.359014626685307
4f83e78c6712b769080619596afa421e45a195900be142aabee324dfad6d0662,6.845555555555555,46.016666666666666,507,5,3,0.6,0,0,0,0,0.0,0.0,0.0,8.925751539297355,0.0,0.0,0.0,0.0,10.186608563403805,15.889848484848482,30.459999999999997,0.4666666666666666,0.46916666666666657,1.6889999999999996,1.3691111111111112,9.203333333333333,0.5025898555368634
5006acb81f125c18c748ed79ec18fd45bd202ec98fd49d453389401baca594f1,13.641801677489177,38.5,994,2,2,1.0,1,0,0,0,0.07330410041440022,0.0,0.0,21.2599506662169,1.5584415584415583,0.0,0.0,0.0,29.03724175749845,29.44645604907066,63.5,0.7175925925925928,0.70625,2.5424999999999995,6.820900838744588,19.25,0.9798701298701299
510817cc74b7da51ac7f7ec7f6c969f803745273850c4061fb08a438e031373d,4.2125,13.466666666666665,134,11,2,0.18181818181818182,0,0,0,0,0.0,0.0,0.0,18.768564356435647,0.0,0.0,0.0,0.36363636363636365,4.315798299197509,4.8004256400482825,6.818181818181818,0.1004208754208754,0.11820124320124309,0.4255244755244752,0.3829545454545455,1.2242424242424241,0.15908492034974248
51c6d67277a36c742eba598fdbffe1af8d3512d045d9591449f94ef41843371e,186.4261111111111,220.16666666666669,2373,11,9,0.8181818181818182,3,2,0,0,0.016092166393000505,0.010728110928667002,0.0,50.80499621498864,0.8175624526873579,0.5450416351249053,0.0,0.0,31.92192512653122,37.73713747451225,61.527272727272724,0.6668530543530543,0.6537457912457909,2.353484848484847,16.947828282828283,20.015151515151516,0.6604755975835309
521f3edcd953facf161b6f39af9fe91e1c2975cde75d347c22783a590dfd2bb2,0.0,0.0,13,13,0,0.0,0,0,0,0,,,,,,,,0.38461538461538464,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.23076923076923078
52c9ca45701e9f233b388589cf4d5851c428a356f92ef006550b12c9dd7d4222,15.948333333333332,61.93333333333334,528,14,7,0.5,0,0,0,0,0.0,0.0,0.0,15.450484391819158,0.0,0.0,0.0,0.14285714285714285,9.385787144105413,12.19630422608346,20.69285714285714,0.34553571428571417,0.31081349206349185,1.1189285714285708,1.1391666666666667,4.423809523809524,0.5647301554186879
52d2f9e3555647cdd9412eaa9cfa3c1df261a12a3942c2ee8b42a159f815c36e,12.88111111111111,29.65,337,4,2,0.5,0,0,0,0,0.0,0.0,0.0,26.066329398538503,0.0,0.0,0.0,0.25,14.39937015503876,15.873786292241789,34.04999999999998,0.36990740740740713,0.47129629629629577,1.696666666666665,3.2202777777777776,7.4125,0.7012596899224806
536522a9953cbd4533c291dab88b0fbdb74e9645ffae5f490f15f47ed6feac21,0.0,0.0,6,6,0,0.0,0,0,0,0,,,,,,,,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
54a2750c57682a3b3895f4e8d4b3d9048dbeceaef63e3e3a1ae7a4378666454b,28.452777777777776,60.63333333333333,672,6,1,0.16666666666666666,1,0,0,0,0.03514595333398419,0.0,0.0,28.15557998900494,0.9895547003848267,0.0,0.0,0.16666666666666666,5.728510744627687,6.572290930506479,16.0,0.1203703703703704,0.1574074074074074,0.5666666666666667,4.74212962962963,10.105555555555556,0.47476261869065467
551c0b088cbcf2207c175bf9a3acb6fbf835df6bfbd707de15deb1cb4af082c3,4.043333333333334,22.516666666666666,209,7,3,0.42857142857142855,0,0,0,0,0.0,0.0,0.0,10.774241302738714,0.0,0.0,0.0,0.0,2.544805194805195,4.711947626841244,8.542857142857143,0.10112433862433863,0.11302910052910052,0.4069047619047619,0.5776190476190477,3.2166666666666663,0.3321428571428572
5530b0756bda9ffd700bc7c0b0ca7f880dea8a82fa5628dcec5e69dfcd389dc8,92.60305555555556,182.78333333333333,1701,8,4,0.5,0,0,0,0,0.0,0.0,0.0,30.3976474879183,0.0,0.0,0.0,0.125,14.865727584455989,17.097335069149164,37.83749999999999,0.3611111111111111,0.392071759259259,1.4114583333333326,11.575381944444445,22.847916666666666,0.5563135395078539
55ccd9f64cf58a0559e78ca629c4afb6a1ea8c5a1c71bb376d426098fc67043b,21.336944444444445,68.58333333333334,735,7,3,0.42857142857142855,1,2,0,0,0.04686706677255152,0.09373413354510304,0.0,18.666585662211418,0.8748481166464155,1.749696233292831,0.0,0.14285714285714285,9.649130784079626,11.672534306447504,26.342857142857135,0.5882936507936508,0.5309523809523807,1.9114285714285704,3.048134920634921,9.79761904761905,0.3540280737773513
569d099d377f4c695ef3bf2d5485c4d5fc03f37a1f859fca672e7cfda0b9d694,31.37111111111111,29.366666666666667,316,3,1,0.3333333333333333,0,1,0,0,0.0,0.03187646100446271,0.0,64.09534619750283,0.0,2.043132803632236,0.0,1.0,21.802547770700638,22.519736842105264,33.333333333333336,0.24830246913580178,0.27777777777777773,1.0,10.457037037037036,9.78888888888889,0.3227176220806794
56f9a78dcece7517cf251e9839bcbf160fabaea55b830b954f8bd4dd8973e143,13.23611111111111,28.666666666666668,300,14,1,0.07142857142857142,0,0,0,0,0.0,0.0,0.0,27.70348837209302,0.0,0.0,0.0,0.35714285714285715,2.605012531328321,3.2104930467762327,5.285714285714286,0.04960317460317461,0.07142857142857142,0.2571428571428572,0.9454365079365079,2.047619047619048,0.34235588972431075
57617f6e0e98a319f11117c37a9e6688a10a60b2a7651e1d1b11a8337d0aa649,25.238055555555555,68.36666666666666,758,6,2,0.3333333333333333,0,0,0,0,0.0,0.0,0.0,22.149439297903463,0.0,0.0,0.0,0.16666666666666666,9.243768258454747,11.880138097788164,21.133333333333322,0.30138888888888876,0.2967592592592591,1.0683333333333327,4.206342592592592,11.394444444444444,0.45783293511383666
580d5712b7df37f896bd12d6d595675f8795e336f5c4b6212c11115095b98551,20.1975,63.85,731,8,2,0.25,0,0,0,0,0.0,0.0,0.0,18.9796397807361,0.0,0.0,0.0,0.25,5.087483841588813,7.857015669515669,13.25,0.173611111111111,0.21093749999999983,0.7593749999999995,2.5246875,7.98125,0.2783051295610788
582328dbfd9d5f16d0275ea62761f042792a37f14a717e22fa1d8714a175c43e,30.326111111111107,65.93333333333334,625,9,6,0.6666666666666666,0,2,0,0,0.0,0.0659497682598421,0.0,27.59706774519716,0.0,1.8200202224469157,0.0,0.1111111111111111,11.359935139717075,14.245671246888532,24.899999999999995,0.4729423868312755,0.3239969135802469,1.166388888888889,3.3695679012345674,7.325925925925926,0.4890032794663297
58369f67c60a15708fdad391ea9bb2adc94bc421bfc6a415aec5a62b061c7876,113.66347222222223,133.56666666666666,1463,11,5,0.45454545454545453,3,1,0,0,0.026393703635366098,0.008797901211788698,0.0,51.05920888445221,1.3476416271524834,0.44921387571749444,0.0,0.18181818181818182,22.458726061576673,24.920335591132467,44.41363636363636,0.38375420875420807,0.4278619528619528,1.5403030303030305,10.33304292929293,12.142424242424243,0.5829039110746428
